collection_timestamp,source,origin,destination,travel_date,airline,flight_number,fare_class,advance_days,base_fare,taxes,fees,total_fare,currency,availability
2026-07-28 06:43:00,ixigo,BLR,DEL,2026-08-04 06:43:00,Akasa Air,QP2801,Economy Flex,7,9720.14,2002.64,302.8,12025.58,INR,available
2026-07-28 19:26:00,air_india,DEL,CCU,2026-09-11 19:26:00,Air India,AI9577,Economy Flex,45,6212.62,1204.53,202.14,7619.29,INR,available
2026-08-28 01:42:00,goibibo,DEL,CCU,2026-09-12 01:42:00,Air India,AI2303,Economy,15,7293.66,1456.76,275.68,9026.09,INR,available
2026-07-16 01:48:00,cleartrip,DEL,BLR,2026-08-30 01:48:00,IndiGo,6E562,Economy,45,6354.66,960.0,443.06,7757.71,INR,available
2026-07-16 05:53:00,indigo,BLR,DEL,2026-08-15 05:53:00,Air India Express,IX8163,Economy Flex,30,6341.92,1046.78,336.14,7724.84,INR,available
2026-07-20 22:11:00,easemytrip,CCU,DEL,2026-08-19 22:11:00,IndiGo,6E9985,Economy Flex,30,6325.24,1380.94,290.76,7996.94,INR,available
2026-07-26 03:57:00,goibibo,BLR,DEL,2026-08-10 03:57:00,IndiGo,6E8807,Economy Flex,15,7522.83,1345.4,339.04,9207.27,INR,available
2026-07-19 17:37:00,easemytrip,DEL,BLR,2026-07-26 17:37:00,Air India Express,IX1558,Economy Flex,7,10608.63,1646.49,236.67,12491.8,INR,available
2026-07-14 02:40:00,goibibo,BLR,HYD,2026-07-15 02:40:00,Air India Express,IX8072,Economy,1,4949.7,925.16,383.92,6258.79,INR,available
2026-07-27 11:30:00,makemytrip,BLR,HYD,2026-08-03 11:30:00,IndiGo,6E7488,Economy,7,3792.51,728.71,333.09,4854.31,INR,available
2026-07-04 22:13:00,ixigo,DEL,BOM,2026-08-18 22:13:00,IndiGo,6E1115,Economy Flex,45,5810.79,984.25,440.82,7235.86,INR,available
2026-08-25 13:30:00,cleartrip,MAA,DEL,2026-08-26 13:30:00,SpiceJet,SG4730,Economy,1,10408.49,2116.73,222.35,,INR,available
2026-07-12 06:24:00,makemytrip,HYD,DEL,2026-08-11 06:24:00,IndiGo,6E7370,Economy Flex,30,4737.2,804.58,175.71,5717.48,INR,available
2026-07-10 18:24:00,easemytrip,DEL,CCU,2026-07-25 18:24:00,SpiceJet,SG8073,Economy Flex,15,7612.23,1277.09,226.35,9115.67,INR,available
2026-08-27 12:55:00,indigo,MAA,DEL,2026-10-11 12:55:00,IndiGo,6E8545,Economy,45,6725.73,1308.9,339.14,8373.77,INR,available
2026-08-08 01:00:00,goibibo,DEL,CCU,2026-08-09 01:00:00,IndiGo,6E8239,Economy,1,12554.13,2337.12,231.81,15123.06,INR,available
2026-07-12 22:14:00,air_india,CCU,DEL,2026-08-11 22:14:00,Akasa Air,QP5731,Economy Flex,30,6732.9,1037.19,296.6,8066.68,INR,available
2026-07-03 14:33:00,makemytrip,HYD,DEL,2026-08-02 14:33:00,Air India Express,IX3850,Economy,30,4988.79,907.79,194.98,6091.57,INR,available
2026-08-20 06:54:00,air_india,DEL,BOM,2026-09-19 06:54:00,SpiceJet,SG5760,Economy Flex,30,6150.06,1099.91,181.75,7431.72,INR,available
2026-08-24 08:33:00,easemytrip,DEL,CCU,2026-08-31 08:33:00,IndiGo,6E6734,Economy Flex,7,8246.75,1611.37,256.2,10114.32,INR,available
2026-08-31 19:49:00,indigo,HYD,DEL,2026-09-07 19:49:00,Air India,AI5074,Economy,7,6674.3,1427.95,357.69,8459.94,INR,available
2026-07-01 00:30:00,air_india,MAA,DEL,2026-07-16 00:30:00,Air India,AI6829,Economy,15,7192.71,1209.63,305.07,8707.41,INR,available
2026-08-26 21:55:00,cleartrip,BLR,HYD,2026-10-10 21:55:00,IndiGo,6E9990,Economy,45,3225.53,512.18,430.92,4168.64,INR,available
2026-07-22 03:10:00,makemytrip,HYD,DEL,2026-07-23 03:10:00,SpiceJet,SG1771,Economy Flex,1,9766.07,1872.17,305.83,11944.06,INR,available
2026-07-19 16:11:00,indigo,BOM,DEL,2026-07-26 16:11:00,IndiGo,6E7972,Economy,7,6657.16,1368.23,186.45,8211.84,INR,available
2026-08-19 11:52:00,cleartrip,BLR,HYD,2026-08-26 11:52:00,Air India Express,IX9329,Economy,7,3886.8,753.4,411.29,5051.49,INR,available
2026-08-21 13:40:00,ixigo,DEL,BOM,2026-09-20 13:40:00,Akasa Air,QP4120,Economy Flex,30,6149.26,1321.42,400.71,7871.39,INR,available
2026-07-26 03:33:00,makemytrip,BLR,HYD,2026-08-02 03:33:00,Air India,AI9528,Economy Flex,7,5909.02,967.27,190.85,7067.14,INR,available
2026-08-01 12:54:00,makemytrip,DEL,CCU,2026-08-31 12:54:00,Air India,AI1448,Economy,30,5715.52,1212.13,316.51,7244.16,INR,available
2026-08-02 15:24:00,air_india,BOM,BLR,2026-09-01 15:24:00,SpiceJet,SG6889,Economy,30,4068.91,722.71,369.14,5160.75,INR,available
2026-07-18 14:56:00,air_india,MAA,DEL,2026-09-01 14:56:00,Air India,AI2837,Economy Flex,45,8100.39,1600.7,321.69,10022.77,INR,available
2026-07-05 15:56:00,makemytrip,DEL,BLR,2026-08-19 15:56:00,SpiceJet,SG4273,Economy,45,4036.84,705.41,287.87,5030.11,INR,available
2026-08-09 15:20:00,air_india,CCU,DEL,2026-09-23 15:20:00,IndiGo,6E1237,Economy Flex,45,5619.48,970.74,174.94,6765.15,INR,available
2026-07-09 04:58:00,goibibo,DEL,BLR,2026-07-16 04:58:00,Air India Express,IX4438,Economy Flex,7,8922.84,1394.14,213.35,10530.33,INR,available
2026-07-10 14:09:00,ixigo,BLR,DEL,2026-07-11 14:09:00,Akasa Air,QP1334,Economy,1,10068.8,1639.15,255.78,11963.73,INR,available
2026-07-04 03:17:00,makemytrip,BLR,HYD,2026-07-19 03:17:00,SpiceJet,SG8017,Economy,15,4157.38,822.32,192.46,5172.16,INR,available
2026-07-05 06:37:00,makemytrip,HYD,DEL,2026-07-06 06:37:00,Air India,AI1562,Economy,1,9930.34,1730.54,249.11,11909.99,INR,sold_out
2026-07-11 14:31:00,air_india,DEL,BLR,2026-08-25 14:31:00,IndiGo,6E591,Economy,45,5545.95,1104.23,445.92,7096.09,INR,available
2026-08-28 05:00:00,air_india,DEL,CCU,2026-09-27 05:00:00,Air India,AI1447,Economy Flex,30,6961.81,1515.2,329.37,8806.39,INR,available
2026-07-17 00:30:00,cleartrip,MAA,DEL,2026-08-16 00:30:00,Air India Express,IX2955,Economy Flex,30,8300.02,1255.59,259.97,9815.57,INR,available
2026-07-25 08:41:00,goibibo,DEL,CCU,2026-07-26 08:41:00,Akasa Air,QP4184,Economy Flex,1,11157.98,1729.9,356.92,13244.8,INR,available
2026-08-16 18:34:00,ixigo,HYD,DEL,2026-08-31 18:34:00,Air India,AI4692,Economy,15,6381.52,994.05,188.17,7563.74,INR,available
2026-07-05 09:39:00,goibibo,CCU,DEL,2026-08-19 09:39:00,Air India,AI1641,Economy Flex,45,6785.24,1385.85,243.89,8414.98,INR,available
2026-07-01 03:15:00,ixigo,DEL,BLR,2026-07-08 03:15:00,SpiceJet,SG9060,Economy,7,7178.93,1169.33,238.78,8587.04,INR,available
2026-08-22 10:01:00,indigo,BLR,HYD,2026-09-06 10:01:00,Air India Express,IX1472,Economy,15,3550.66,748.59,185.22,4484.47,INR,available
2026-08-04 05:28:00,ixigo,DEL,CCU,2026-08-11 05:28:00,Air India Express,IX5381,Economy,7,8237.49,1268.52,368.37,9874.38,INR,available
2026-08-02 06:17:00,cleartrip,DEL,BLR,2026-08-03 06:17:00,SpiceJet,SG2738,Economy,1,9697.05,2089.78,303.54,12090.37,INR,available
2026-07-21 20:43:00,goibibo,MAA,DEL,2026-07-22 20:43:00,Air India Express,IX8581,Economy,1,9378.84,2025.44,175.79,11580.06,INR,available
2026-08-24 19:55:00,indigo,BLR,DEL,2026-08-25 19:55:00,Akasa Air,QP6940,Economy Flex,1,10755.25,1903.44,181.06,12839.75,INR,available
2026-08-19 20:26:00,cleartrip,HYD,DEL,2026-09-18 20:26:00,Air India,AI2973,Economy Flex,30,6233.55,959.09,274.85,7467.49,INR,available
2026-08-20 05:45:00,ixigo,BOM,BLR,2026-09-04 05:45:00,Akasa Air,QP4135,Economy Flex,15,6113.74,1159.87,200.67,7474.28,INR,available
2026-07-03 16:30:00,air_india,BLR,HYD,2026-07-18 16:30:00,Akasa Air,QP5151,Economy Flex,15,4429.12,948.2,334.06,5711.39,INR,available
2026-08-03 23:38:00,air_india,BLR,HYD,2026-08-04 23:38:00,SpiceJet,SG6688,Economy,1,5952.07,1220.67,290.53,7463.27,INR,available
2026-08-19 17:38:00,cleartrip,DEL,CCU,2026-09-18 17:38:00,SpiceJet,SG5261,Economy,30,5502.19,1197.67,320.62,7020.48,INR,available
2026-08-30 16:56:00,easemytrip,BOM,BLR,2026-09-06 16:56:00,Akasa Air,QP2996,Economy,7,7243.15,1560.21,356.55,9159.9,INR,available
2026-07-15 08:20:00,goibibo,CCU,DEL,2026-07-22 08:20:00,Air India,AI5561,Economy Flex,7,9611.68,2024.8,270.45,11906.93,INR,available
2026-07-19 08:53:00,ixigo,BOM,DEL,2026-08-03 08:53:00,Air India Express,IX367,Economy,15,5866.12,955.07,152.53,6973.72,INR,available
2026-08-19 15:26:00,air_india,BOM,BLR,2026-09-18 15:26:00,Air India Express,IX3992,Economy Flex,30,4394.62,828.95,254.9,5478.47,INR,available
2026-08-01 06:48:00,air_india,DEL,BOM,2026-08-16 06:48:00,Akasa Air,QP2041,Economy Flex,15,7772.66,1578.46,388.79,9739.91,INR,sold_out
2026-08-20 12:28:00,air_india,DEL,BLR,2026-09-04 12:28:00,Air India Express,IX6609,Economy,15,6012.62,1123.4,436.47,7572.49,INR,available
2026-07-22 17:01:00,goibibo,MAA,DEL,2026-07-29 17:01:00,Air India Express,IX7541,Economy Flex,7,8260.22,1431.0,396.29,10087.5,INR,available
2026-07-12 10:27:00,cleartrip,BOM,BLR,2026-07-19 10:27:00,Air India,AI7646,Economy Flex,7,7919.41,1242.69,385.8,9547.9,INR,available
2026-08-22 19:51:00,goibibo,BLR,DEL,2026-08-29 19:51:00,IndiGo,6E4174,Economy,7,9080.23,1449.08,196.82,10726.14,INR,available
2026-08-30 18:55:00,air_india,BOM,BLR,2026-09-29 18:55:00,IndiGo,6E2059,Economy Flex,30,5046.84,1047.61,320.2,6414.65,INR,available
2026-07-28 12:09:00,indigo,MAA,DEL,2026-08-12 12:09:00,Akasa Air,QP6608,Economy,15,6961.22,1207.17,263.26,8431.65,INR,available
2026-08-06 22:02:00,air_india,BLR,DEL,2026-08-21 22:02:00,SpiceJet,SG4257,Economy,15,6503.44,1202.9,290.6,7996.94,INR,available
2026-07-24 19:39:00,air_india,BOM,DEL,2026-07-25 19:39:00,Air India Express,IX960,Economy Flex,1,10954.62,1747.19,376.68,13078.49,INR,available
2026-07-29 06:51:00,goibibo,BOM,DEL,2026-08-13 06:51:00,IndiGo,6E922,Economy Flex,15,6471.57,1215.3,189.21,7876.08,INR,available
2026-08-25 15:56:00,ixigo,BOM,DEL,2026-10-09 15:56:00,Air India,AI2922,Economy Flex,45,6504.88,1215.15,416.79,8136.81,INR,available
2026-08-23 13:23:00,makemytrip,DEL,CCU,2026-09-22 13:23:00,IndiGo,6E8673,Economy Flex,30,6579.08,1117.68,161.9,7858.66,INR,available
2026-08-08 01:05:00,easemytrip,DEL,BOM,2026-08-23 01:05:00,Air India Express,IX5320,Economy,15,5989.72,1173.44,413.95,15650.379310142156,INR,available
2026-08-08 12:47:00,goibibo,CCU,DEL,2026-08-23 12:47:00,IndiGo,6E187,Economy Flex,15,7803.7,1701.88,441.91,9947.48,INR,available
2026-07-21 01:47:00,air_india,BLR,DEL,2026-07-22 01:47:00,Air India Express,IX5587,Economy Flex,1,12493.26,2439.44,263.27,15195.97,INR,available
2026-08-21 09:57:00,easemytrip,BOM,BLR,2026-09-20 09:57:00,Air India,AI9629,Economy Flex,30,6149.6,1292.54,338.34,7780.48,INR,available
2026-07-04 16:06:00,goibibo,MAA,DEL,2026-07-19 16:06:00,Akasa Air,QP8038,Economy,15,7495.56,1573.2,400.29,,INR,available
2026-07-26 21:05:00,cleartrip,BOM,BLR,2026-07-27 21:05:00,Air India Express,IX782,Economy Flex,1,9927.79,1894.78,401.17,12223.73,INR,available
2026-08-25 02:45:00,goibibo,BLR,DEL,2026-10-09 02:45:00,IndiGo,6E8537,Economy,45,4821.53,825.66,340.45,5987.65,INR,available
2026-07-07 20:36:00,makemytrip,CCU,DEL,2026-07-22 20:36:00,SpiceJet,SG9680,Economy,15,5680.48,1026.23,321.98,7028.69,INR,available
2026-09-02 11:32:00,goibibo,DEL,BLR,2026-10-17 11:32:00,IndiGo,6E8580,Economy Flex,45,6778.04,1025.74,342.82,8146.6,INR,available
2026-08-23 22:20:00,makemytrip,HYD,DEL,2026-08-30 22:20:00,SpiceJet,SG2342,Economy,7,7734.68,1450.04,397.26,9581.97,INR,available
2026-08-17 23:43:00,goibibo,DEL,BLR,2026-08-24 23:43:00,Akasa Air,QP2895,Economy,7,7945.59,1694.53,429.9,19254.43638756536,INR,sold_out
2026-08-11 13:07:00,goibibo,BLR,DEL,2026-09-10 13:07:00,IndiGo,6E2953,Economy Flex,30,7431.36,1387.76,327.64,9146.76,INR,available
2026-08-31 09:24:00,cleartrip,CCU,DEL,2026-09-30 09:24:00,IndiGo,6E1514,Economy,30,6223.56,1352.54,439.83,8015.93,INR,available
2026-08-23 20:53:00,air_india,DEL,BOM,2026-09-07 20:53:00,Air India,AI4695,Economy Flex,15,7054.9,1244.31,447.98,8747.19,INR,available
2026-08-29 10:25:00,air_india,HYD,DEL,2026-10-13 10:25:00,Air India Express,IX4077,Economy,45,4770.72,972.2,441.37,9311.55228493931,INR,available
2026-08-26 08:24:00,air_india,MAA,DEL,2026-08-27 08:24:00,IndiGo,6E8255,Economy Flex,1,13332.01,2402.88,402.56,16137.45,INR,available
2026-08-13 04:48:00,easemytrip,MAA,DEL,2026-09-27 04:48:00,IndiGo,6E6025,Economy Flex,45,7497.34,1305.59,291.74,9094.67,INR,available
2026-08-24 19:14:00,ixigo,CCU,DEL,2026-08-25 19:14:00,SpiceJet,SG1332,Economy,1,8913.92,1738.38,223.72,10876.02,INR,available
2026-08-08 04:14:00,cleartrip,BLR,HYD,2026-08-15 04:14:00,Akasa Air,QP9058,Economy,7,4597.49,1007.99,373.36,5978.84,INR,available
2026-08-25 00:35:00,indigo,DEL,BOM,2026-09-09 00:35:00,Air India Express,IX9327,Economy Flex,15,7577.52,1389.14,344.12,9310.78,INR,available
2026-08-17 17:03:00,easemytrip,MAA,DEL,2026-09-16 17:03:00,SpiceJet,SG9417,Economy Flex,30,5956.49,948.03,245.03,7149.55,INR,available
2026-08-02 02:41:00,cleartrip,BOM,BLR,2026-09-01 02:41:00,SpiceJet,SG8085,Economy Flex,30,5597.42,1048.83,203.15,6849.4,INR,available
2026-08-19 21:58:00,air_india,DEL,BOM,2026-08-20 21:58:00,Air India,AI2229,Economy Flex,1,10954.92,1901.18,392.87,13248.97,INR,available
2026-07-06 09:05:00,ixigo,CCU,DEL,2026-07-21 09:05:00,Air India,AI5567,Economy,15,7196.02,1306.17,215.26,8717.45,INR,available
2026-07-21 13:39:00,goibibo,BOM,BLR,2026-09-04 13:39:00,Akasa Air,QP1453,Economy Flex,45,4672.7,979.5,444.88,6097.08,INR,available
2026-08-16 16:51:00,makemytrip,HYD,DEL,2026-08-31 16:51:00,Air India Express,IX8088,Economy Flex,15,5095.43,1021.75,313.84,6431.01,INR,available
2026-08-08 12:12:00,easemytrip,DEL,BOM,2026-08-15 12:12:00,IndiGo,6E9345,Economy Flex,7,8643.84,1884.32,381.97,10910.13,INR,available
2026-09-03 11:17:00,goibibo,BOM,BLR,2026-09-04 11:17:00,Air India Express,IX4658,Economy Flex,1,7409.41,1292.27,270.04,8971.72,INR,available
2026-07-31 09:14:00,makemytrip,DEL,BLR,2026-08-30 09:14:00,IndiGo,6E324,Economy Flex,30,7254.09,1458.66,215.83,8928.57,INR,available
2026-07-16 13:17:00,makemytrip,DEL,CCU,2026-07-23 13:17:00,Air India,AI3275,Economy,7,8111.17,1595.02,167.38,9873.57,INR,available
2026-07-24 19:33:00,air_india,BOM,BLR,2026-08-08 19:33:00,Air India,AI2816,Economy,15,6510.07,976.7,328.85,7815.62,INR,available
2026-07-13 12:57:00,easemytrip,CCU,DEL,2026-07-20 12:57:00,Air India,AI5223,Economy,7,7933.07,1493.78,414.49,9841.35,INR,available
2026-07-18 09:05:00,easemytrip,BLR,HYD,2026-08-17 09:05:00,Air India,AI814,Economy Flex,30,4448.55,826.58,429.54,5704.66,INR,available
2026-07-21 14:52:00,makemytrip,BOM,DEL,2026-08-05 14:52:00,IndiGo,6E256,Economy Flex,15,6791.58,1207.6,253.64,8252.83,INR,available
2026-07-29 10:29:00,goibibo,BOM,BLR,2026-08-13 10:29:00,IndiGo,6E4122,Economy,15,5517.51,1025.65,300.7,6843.87,INR,available
2026-08-15 05:13:00,cleartrip,DEL,BOM,2026-08-30 05:13:00,Air India,AI3732,Economy,15,7098.34,1207.53,286.41,8592.28,INR,available
2026-08-30 17:11:00,goibibo,BLR,HYD,2026-08-31 17:11:00,Air India Express,IX788,Economy Flex,1,6226.4,1295.47,345.5,7867.36,INR,available
2026-07-07 17:11:00,easemytrip,DEL,BOM,2026-08-06 17:11:00,Air India,AI2921,Economy Flex,30,5807.87,1270.42,387.41,7465.7,INR,available
2026-07-15 11:18:00,ixigo,BOM,BLR,2026-07-30 11:18:00,IndiGo,6E8141,Economy Flex,15,5662.26,887.94,196.92,6747.13,INR,available
2026-07-20 10:50:00,makemytrip,DEL,BLR,2026-07-21 10:50:00,SpiceJet,SG5588,Economy,1,9471.59,1671.43,434.63,11577.66,INR,available
2026-07-02 21:13:00,easemytrip,CCU,DEL,2026-08-01 21:13:00,SpiceJet,SG7386,Economy Flex,30,5908.75,1208.8,172.15,7289.69,INR,available
2026-08-03 23:47:00,indigo,DEL,CCU,2026-09-17 23:47:00,Air India,AI5600,Economy,45,5097.03,802.08,307.08,6206.19,INR,available
2026-08-14 04:02:00,easemytrip,BOM,BLR,2026-09-28 04:02:00,Air India,AI4917,Economy,45,4599.09,701.91,240.4,5541.4,INR,available
2026-07-04 23:54:00,easemytrip,CCU,DEL,2026-07-19 23:54:00,Akasa Air,QP8404,Economy,15,7054.85,1083.91,406.6,8545.37,INR,available
2026-07-11 16:30:00,indigo,DEL,BLR,2026-08-25 16:30:00,SpiceJet,SG964,Economy,45,4790.43,1010.38,385.43,6186.24,INR,available
2026-08-09 04:54:00,indigo,DEL,BOM,2026-08-16 04:54:00,Air India,AI2867,Economy Flex,7,10572.93,2038.99,314.78,12926.7,INR,available
2026-08-15 18:24:00,easemytrip,BOM,DEL,2026-09-14 18:24:00,Air India,AI5016,Economy Flex,30,6952.42,1162.95,378.91,8494.27,INR,available
2026-08-15 16:22:00,ixigo,DEL,BLR,2026-08-16 16:22:00,Air India,AI7691,Economy Flex,1,13989.36,2312.67,183.04,16485.07,INR,available
2026-07-29 14:42:00,air_india,BLR,HYD,2026-07-30 14:42:00,IndiGo,6E7304,Economy Flex,1,5709.68,1046.39,351.77,,INR,available
2026-07-24 14:25:00,goibibo,DEL,BOM,2026-08-23 14:25:00,Air India,AI1824,Economy Flex,30,8016.28,1437.78,401.94,,INR,available
2026-08-01 20:00:00,easemytrip,HYD,DEL,2026-08-02 20:00:00,Air India Express,IX1257,Economy,1,8061.8,1408.69,297.63,9768.13,INR,available
2026-08-28 21:36:00,makemytrip,MAA,DEL,2026-10-12 21:36:00,IndiGo,6E6810,Economy,45,5686.6,1124.47,441.65,7252.72,INR,available
2026-08-09 16:35:00,cleartrip,DEL,BLR,2026-09-08 16:35:00,Air India Express,IX776,Economy Flex,30,6812.54,1351.93,222.73,8387.2,INR,available
2026-08-19 11:23:00,goibibo,BLR,HYD,2026-09-03 11:23:00,SpiceJet,SG8166,Economy Flex,15,3851.69,745.91,378.95,4976.55,INR,available
2026-08-15 12:00:00,easemytrip,MAA,DEL,2026-09-29 12:00:00,Air India Express,IX573,Economy,45,6010.17,946.44,322.39,7279.0,INR,available
2026-07-20 19:50:00,ixigo,MAA,DEL,2026-07-27 19:50:00,SpiceJet,SG7111,Economy Flex,7,9129.61,1783.59,324.02,11237.23,INR,available
2026-08-31 02:01:00,makemytrip,DEL,BLR,2026-09-30 02:01:00,IndiGo,6E2319,Economy,30,5797.93,1267.13,168.3,14174.352821297476,INR,available
2026-07-13 17:28:00,cleartrip,BOM,DEL,2026-07-14 17:28:00,Air India Express,IX2529,Economy,1,9570.77,1853.3,325.87,11749.94,INR,available
2026-07-29 11:26:00,air_india,DEL,CCU,2026-09-12 11:26:00,Akasa Air,QP5078,Economy Flex,45,7011.63,1305.31,233.63,8550.56,INR,available
2026-08-08 07:41:00,air_india,BLR,DEL,2026-08-23 07:41:00,SpiceJet,SG9509,Economy,15,,1033.02,419.46,8159.2,INR,available
2026-07-08 19:09:00,easemytrip,DEL,BOM,2026-07-09 19:09:00,SpiceJet,SG627,Economy Flex,1,10475.75,2008.62,187.19,12671.56,INR,available
2026-08-25 13:37:00,cleartrip,MAA,DEL,2026-09-24 13:37:00,SpiceJet,SG5396,Economy Flex,30,6964.46,1334.66,385.34,8684.45,INR,available
2026-08-10 04:34:00,air_india,BLR,HYD,2026-09-24 04:34:00,IndiGo,6E7704,Economy Flex,45,3539.42,605.8,287.3,4432.51,INR,available
2026-07-11 14:34:00,ixigo,BOM,DEL,2026-07-26 14:34:00,IndiGo,6E4412,Economy Flex,15,8620.49,1591.62,400.59,10612.7,INR,available
2026-08-04 17:33:00,cleartrip,BLR,HYD,2026-09-03 17:33:00,Akasa Air,QP4848,Economy,30,3536.04,661.42,379.56,4577.02,INR,available
2026-07-18 01:07:00,air_india,CCU,DEL,2026-07-19 01:07:00,Akasa Air,QP9387,Economy,1,8759.35,1475.91,237.86,10473.12,INR,available
2026-08-03 16:26:00,air_india,BOM,DEL,2026-09-17 16:26:00,IndiGo,6E8026,Economy,45,4187.01,733.25,280.18,5200.44,INR,available
2026-07-05 06:31:00,cleartrip,MAA,DEL,2026-08-04 06:31:00,IndiGo,6E3685,Economy Flex,30,7704.73,1192.02,322.34,9219.09,INR,available
2026-08-15 18:33:00,indigo,HYD,DEL,2026-09-14 18:33:00,Air India,AI6266,Economy,30,4968.06,775.72,287.8,6031.57,INR,available
2026-07-21 19:34:00,goibibo,DEL,CCU,2026-07-22 19:34:00,Air India,AI8041,Economy Flex,1,11167.9,2252.97,255.62,13676.5,INR,available
2026-08-20 00:40:00,indigo,BOM,DEL,2026-08-27 00:40:00,Akasa Air,QP4901,Economy,7,7304.53,1401.47,207.64,8913.64,INR,available
2026-07-01 13:02:00,goibibo,HYD,DEL,2026-07-31 13:02:00,Akasa Air,QP8830,Economy Flex,30,5701.4,975.21,160.06,6836.67,INR,available
2026-07-12 19:15:00,indigo,BOM,BLR,2026-07-13 19:15:00,Air India,AI5733,Economy Flex,1,11316.44,2108.03,266.71,13691.18,INR,available
2026-07-30 00:38:00,cleartrip,CCU,DEL,2026-08-29 00:38:00,IndiGo,6E1145,Economy,30,5922.74,963.48,422.17,7308.39,INR,available
2026-07-26 20:54:00,air_india,HYD,DEL,2026-08-10 20:54:00,Air India Express,IX2895,Economy,15,6112.55,1177.29,171.16,7460.99,INR,available
2026-07-09 16:12:00,air_india,CCU,DEL,2026-07-10 16:12:00,SpiceJet,SG3661,Economy Flex,1,9504.2,1627.52,220.33,11352.05,INR,available
2026-08-08 00:39:00,makemytrip,CCU,DEL,2026-09-07 00:39:00,Air India Express,IX7342,Economy,30,5905.63,893.69,431.07,7230.39,INR,available
2026-08-03 14:18:00,air_india,HYD,DEL,2026-09-17 14:18:00,SpiceJet,SG2633,Economy Flex,45,4569.73,697.98,407.3,5675.01,INR,available
2026-08-01 03:42:00,air_india,HYD,DEL,2026-08-16 03:42:00,SpiceJet,SG7389,Economy Flex,15,6505.75,1224.7,224.92,7955.37,INR,available
2026-08-08 16:32:00,goibibo,BLR,HYD,2026-09-07 16:32:00,Air India,AI8306,Economy Flex,30,4079.5,859.99,318.66,-5258.16,INR,available
2026-07-28 20:16:00,cleartrip,BLR,HYD,2026-07-29 20:16:00,Akasa Air,QP9478,Economy,1,5730.46,1172.78,380.67,7283.92,INR,available
2026-07-14 13:32:00,makemytrip,BOM,BLR,2026-08-13 13:32:00,IndiGo,6E6475,Economy,30,4867.69,1039.38,214.72,6121.78,INR,available
2026-08-19 07:23:00,air_india,MAA,DEL,2026-09-03 07:23:00,Air India,AI3123,Economy,15,8071.87,1601.45,399.02,10072.34,INR,available
2026-08-06 22:37:00,ixigo,HYD,DEL,2026-08-13 22:37:00,Akasa Air,QP2663,Economy,7,6290.49,1317.45,429.65,8037.59,INR,available
2026-08-29 21:11:00,indigo,BOM,DEL,2026-09-13 21:11:00,Air India Express,IX7471,Economy Flex,15,8347.75,1808.07,285.44,10441.26,INR,available
2026-08-26 07:44:00,goibibo,DEL,CCU,2026-09-02 07:44:00,Air India,AI8655,Economy,7,8763.7,1894.75,189.77,10848.22,INR,available
2026-08-14 02:30:00,makemytrip,DEL,CCU,2026-09-28 02:30:00,Air India Express,IX1194,Economy,45,5282.21,1022.23,446.58,6751.02,INR,available
2026-07-03 14:49:00,air_india,CCU,DEL,2026-08-02 14:49:00,Air India,AI8643,Economy Flex,30,6803.36,1457.7,305.14,8566.19,INR,available
2026-08-05 08:29:00,indigo,BOM,DEL,2026-09-19 08:29:00,Air India,AI3101,Economy Flex,45,7081.36,1121.98,304.97,8508.31,INR,available
2026-07-29 06:03:00,easemytrip,HYD,DEL,2026-08-28 06:03:00,IndiGo,6E1398,Economy Flex,30,5654.18,1166.85,236.36,7057.39,INR,available
2026-07-05 05:12:00,goibibo,BLR,HYD,2026-08-04 05:12:00,SpiceJet,SG2346,Economy Flex,30,3363.2,664.49,366.59,4394.28,INR,available
2026-07-02 07:02:00,easemytrip,MAA,DEL,2026-08-01 07:02:00,Air India Express,IX9670,Economy,30,6984.76,1413.84,229.29,8627.88,INR,available
2026-08-11 07:44:00,ixigo,HYD,DEL,2026-09-10 07:44:00,Air India,AI8892,Economy Flex,30,5675.74,901.22,277.35,6854.31,INR,available
2026-08-10 15:13:00,cleartrip,DEL,BOM,2026-08-17 15:13:00,IndiGo,6E8390,Economy,7,7060.49,1183.71,211.12,8455.32,INR,available
2026-08-23 13:17:00,easemytrip,BLR,DEL,2026-09-22 13:17:00,Akasa Air,QP7406,Economy,30,5544.36,1210.9,430.3,7185.56,INR,available
2026-07-11 15:09:00,ixigo,BLR,HYD,2026-08-10 15:09:00,Air India,AI4302,Economy,30,3956.47,868.89,429.56,5254.92,INR,available
2026-08-02 17:29:00,easemytrip,BOM,BLR,2026-09-01 17:29:00,Akasa Air,QP6646,Economy Flex,30,5392.38,988.92,217.1,6598.4,INR,available
2026-07-07 03:16:00,goibibo,BLR,HYD,2026-08-06 03:16:00,IndiGo,6E6020,Economy,30,3745.33,563.27,173.76,4482.36,INR,available
2026-07-05 12:32:00,ixigo,BLR,HYD,2026-07-20 12:32:00,Akasa Air,QP277,Economy Flex,15,4426.19,820.76,376.66,5623.61,INR,sold_out
